# NodeIndex	Triplet	K-Node1	Node2-K	Intercept
1	0.101	0.076	0.185	0.062
2	0.000	0.000	0.047	0.000
3	0.000	0.000	0.000	0.000
4	0.000	0.000	0.624	0.000
5	0.000	0.000	0.355	0.000
6	0.000	0.031	0.149	0.007
7	0.412	0.321	0.224	0.382
8	0.207	0.198	0.179	0.129
9	0.182	0.171	0.038	0.036
10	0.016	0.025	0.089	0.041
11	0.049	0.067	0.147	0.026
12	0.093	0.119	0.089	0.024
13	0.206	0.015	0.110	0.072
14	0.065	0.027	0.309	0.047
15	0.034	0.002	0.161	0.040
16	0.004	0.050	0.112	0.066
17	0.086	0.016	0.126	0.012
18	0.056	0.066	0.233	0.012
19	0.003	0.002	0.007	0.011
20	0.192	0.048	0.042	0.028
21	0.085	0.015	0.042	0.014
22	0.004	0.006	0.100	0.002
23	0.043	0.256	0.059	0.119
24	0.183	0.156	0.052	0.095
25	0.062	0.009	0.029	0.002
26	0.177	0.118	0.101	0.022
27	0.190	0.132	0.199	0.027
28	0.056	0.043	0.124	0.049
29	0.234	0.099	0.142	0.063
30	0.001	0.159	0.001	0.003
31	0.008	0.018	0.129	0.002
32	0.046	0.025	0.077	0.002
33	0.023	0.079	0.122	0.064
34	0.056	0.147	0.192	0.190
35	0.000	0.704	0.000	0.000
36	0.000	0.000	0.000	0.000
37	0.000	0.000	0.000	0.000
38	0.011	0.086	0.012	0.024
39	0.065	0.059	0.000	0.000
40	0.010	0.014	0.074	0.000
41	0.000	0.000	0.000	0.000
42	0.000	0.000	0.004	0.000
43	0.000	0.000	0.000	0.000
44	0.000	0.000	0.001	0.000
45	0.008	0.001	0.000	0.000
46	0.000	0.000	0.000	0.000
47	0.000	0.000	0.000	0.000
48	0.000	0.000	0.000	0.000
49	0.000	0.000	0.000	0.000
50	0.000	0.000	0.000	0.000
51	0.000	0.000	0.000	0.000
52	0.000	0.000	0.011	0.000
53	0.000	0.000	0.000	0.000
54	0.000	0.000	0.000	0.000
