# NodeIndex	Triplet	K-Node1	Node2-K	Intercept
1	0.102	0.014	0.096	0.020
2	0.105	0.014	0.095	0.002
3	0.621	0.305	0.035	0.750
4	0.066	0.349	0.032	0.020
5	0.000	0.000	0.332	0.000
6	0.000	0.000	0.153	0.000
7	0.000	0.000	0.000	0.000
8	0.000	0.000	0.000	0.000
9	0.000	0.000	0.000	0.000
10	0.000	0.032	0.000	0.000
11	0.076	0.113	0.194	0.002
12	0.208	0.205	0.191	0.017
13	0.068	0.224	0.338	0.043
14	0.137	0.180	0.104	0.052
15	0.072	0.174	0.147	0.110
16	0.021	0.037	0.088	0.002
17	0.083	0.266	0.068	0.025
18	0.121	0.107	0.069	0.033
19	0.001	0.025	0.006	0.007
20	0.077	0.078	0.088	0.010
21	0.063	0.077	0.097	0.012
22	0.013	0.040	0.085	0.007
23	0.050	0.077	0.264	0.074
24	0.133	0.050	0.178	0.042
25	0.052	0.061	0.213	0.012
26	0.027	0.222	0.040	0.024
27	0.043	0.130	0.071	0.012
28	0.018	0.050	0.093	0.017
29	0.086	0.159	0.052	0.045
30	0.002	0.088	0.015	0.001
31	0.007	0.018	0.012	0.035
32	0.003	0.061	0.031	0.011
33	0.097	0.038	0.067	0.020
34	0.012	0.085	0.141	0.060
35	0.180	0.085	0.079	0.068
36	0.073	0.040	0.197	0.045
37	0.069	0.033	0.153	0.037
38	0.241	0.048	0.092	0.143
39	0.019	0.079	0.018	0.004
40	0.030	0.151	0.098	0.012
41	0.033	0.012	0.068	0.012
42	0.111	0.071	0.048	0.016
43	0.232	0.125	0.040	0.044
44	0.001	0.037	0.004	0.002
45	0.135	0.027	0.030	0.002
46	0.024	0.041	0.027	0.079
47	0.050	0.100	0.063	0.074
48	0.097	0.108	0.051	0.022
49	0.100	0.045	0.071	0.012
50	0.092	0.015	0.034	0.005
51	0.036	0.014	0.010	0.004
52	0.119	0.141	0.051	0.013
53	0.024	0.042	0.068	0.008
54	0.031	0.042	0.084	0.028
