# NodeIndex	Triplet	K-Node1	Node2-K	Intercept
1	0.012	0.116	0.057	0.007
2	0.007	0.173	0.015	0.041
3	0.256	0.505	0.012	0.062
4	0.109	0.175	0.153	0.010
5	0.000	0.000	0.188	0.000
6	0.000	0.000	0.317	0.000
7	0.000	0.000	0.000	0.000
8	0.000	0.000	0.484	0.000
9	0.108	0.074	0.170	0.167
10	0.018	0.103	0.144	0.034
11	0.051	0.100	0.114	0.038
12	0.184	0.183	0.190	0.181
13	0.279	0.133	0.145	0.222
14	0.084	0.061	0.125	0.112
15	0.081	0.090	0.091	0.050
16	0.000	0.289	0.000	0.000
17	0.000	0.000	0.000	0.000
18	0.000	0.614	0.000	0.000
19	0.000	0.003	0.000	0.000
20	0.163	0.087	0.028	0.034
21	0.154	0.063	0.229	0.031
22	0.019	0.028	0.193	0.016
23	0.117	0.336	0.138	0.033
24	0.135	0.229	0.139	0.145
25	0.076	0.051	0.111	0.010
26	0.056	0.208	0.197	0.024
27	0.068	0.096	0.074	0.006
28	0.036	0.147	0.020	0.003
29	0.063	0.124	0.078	0.035
30	0.004	0.080	0.055	0.000
31	0.028	0.002	0.054	0.010
32	0.051	0.015	0.067	0.016
33	0.000	0.117	0.026	0.026
34	0.223	0.048	0.167	0.027
35	0.201	0.217	0.151	0.118
36	0.103	0.251	0.040	0.075
37	0.051	0.056	0.105	0.039
38	0.194	0.051	0.181	0.206
39	0.001	0.011	0.096	0.001
40	0.000	0.003	0.112	0.000
41	0.000	0.000	0.005	0.000
42	0.000	0.021	0.003	0.000
43	0.000	0.000	0.000	0.000
44	0.000	0.000	0.000	0.002
45	0.000	0.006	0.000	0.000
46	0.000	0.000	0.000	0.000
47	0.001	0.000	0.001	0.000
48	0.000	0.000	0.000	0.000
49	0.000	0.002	0.000	0.000
50	0.000	0.000	0.000	0.026
51	0.000	0.000	0.000	0.000
52	0.000	0.000	0.000	0.000
53	0.000	0.000	0.001	0.000
54	0.000	0.001	0.001	0.000
