# NodeIndex	Triplet	K-Node1	Node2-K	Intercept
1	0.041	0.019	0.048	0.002
2	0.072	0.072	0.086	0.002
3	0.185	0.059	0.207	0.032
4	0.183	0.031	0.091	0.027
5	0.197	0.016	0.069	0.046
6	0.121	0.002	0.080	0.051
7	0.019	0.017	0.244	0.064
8	0.033	0.084	0.136	0.030
9	0.107	0.096	0.236	0.046
10	0.058	0.023	0.194	0.026
11	0.007	0.214	0.023	0.066
12	0.049	0.104	0.257	0.068
13	0.209	0.071	0.430	0.172
14	0.154	0.062	0.497	0.160
15	0.193	0.144	0.108	0.060
16	0.059	0.135	0.128	0.003
17	0.164	0.188	0.180	0.104
18	0.309	0.094	0.209	0.248
19	0.000	0.000	0.000	0.000
20	0.000	0.000	0.204	0.000
21	0.000	0.000	0.000	0.000
22	0.000	0.000	0.509	0.000
23	0.000	0.000	0.006	0.000
24	0.002	0.000	0.026	0.000
25	0.029	0.267	0.089	0.020
26	0.101	0.086	0.070	0.009
27	0.003	0.071	0.091	0.039
28	0.165	0.007	0.025	0.009
29	0.107	0.172	0.091	0.032
30	0.000	0.005	0.032	0.000
31	0.040	0.069	0.015	0.017
32	0.033	0.108	0.103	0.003
33	0.019	0.129	0.017	0.042
34	0.073	0.018	0.181	0.080
35	0.000	0.379	0.000	0.000
36	0.000	0.000	0.000	0.000
37	0.000	0.001	0.000	0.000
38	0.003	0.166	0.123	0.051
39	0.001	0.046	0.044	0.053
40	0.011	0.042	0.043	0.022
41	0.005	0.100	0.053	0.006
42	0.058	0.083	0.040	0.038
43	0.114	0.038	0.042	0.047
44	0.002	0.004	0.015	0.013
45	0.144	0.162	0.006	0.006
46	0.010	0.007	0.035	0.008
47	0.004	0.024	0.065	0.060
48	0.050	0.096	0.065	0.025
49	0.076	0.068	0.044	0.005
50	0.010	0.066	0.041	0.015
51	0.008	0.009	0.009	0.000
52	0.127	0.075	0.042	0.012
53	0.042	0.027	0.030	0.013
54	0.039	0.014	0.055	0.013
