# NodeIndex	Triplet	K-Node1	Node2-K	Intercept
1	0.039	0.039	0.099	0.001
2	0.009	0.015	0.007	0.002
3	0.095	0.061	0.308	0.024
4	0.048	0.057	0.403	0.012
5	0.036	0.109	0.063	0.002
6	0.119	0.128	0.016	0.051
7	0.065	0.125	0.238	0.017
8	0.000	0.000	0.244	0.000
9	0.000	0.000	0.000	0.000
10	0.000	0.000	0.098	0.000
11	0.230	0.062	0.043	0.077
12	0.124	0.130	0.138	0.196
13	0.370	0.143	0.230	0.197
14	0.077	0.272	0.341	0.086
15	0.249	0.334	0.105	0.046
16	0.014	0.049	0.035	0.174
17	0.125	0.147	0.091	0.072
18	0.106	0.214	0.049	0.076
19	0.023	0.008	0.069	0.006
20	0.104	0.019	0.022	0.011
21	0.069	0.064	0.036	0.058
22	0.019	0.107	0.118	0.051
23	0.067	0.060	0.091	0.010
24	0.046	0.046	0.128	0.020
25	0.041	0.092	0.047	0.064
26	0.100	0.233	0.031	0.021
27	0.100	0.065	0.043	0.047
28	0.017	0.039	0.093	0.063
29	0.010	0.121	0.021	0.025
30	0.030	0.006	0.044	0.005
31	0.105	0.063	0.026	0.107
32	0.009	0.039	0.074	0.038
33	0.000	0.000	0.000	0.000
34	0.000	0.000	0.000	0.000
35	0.000	0.611	0.000	0.000
36	0.271	0.253	0.105	0.043
37	0.031	0.064	0.024	0.031
38	0.249	0.124	0.104	0.206
39	0.006	0.002	0.000	0.009
40	0.000	0.008	0.002	0.006
41	0.004	0.005	0.001	0.000
42	0.000	0.024	0.002	0.000
43	0.000	0.000	0.001	0.000
44	0.000	0.000	0.000	0.000
45	0.001	0.038	0.001	0.000
46	0.000	0.001	0.015	0.000
47	0.000	0.024	0.000	0.000
48	0.000	0.000	0.002	0.000
49	0.000	0.000	0.047	0.000
50	0.000	0.000	0.000	0.000
51	0.013	0.000	0.001	0.000
52	0.000	0.000	0.001	0.000
53	0.000	0.007	0.001	0.000
54	0.003	0.003	0.001	0.000
